humour,message,updated_at,child_count,post_id,vote_count,created_at,location,collection Time
,Zijn hier jodelaars die advocaat zijn? Hoe vind je de werkdruk? ,2019-11-14 12:18:53.372000,10,5dcc3fd7326492001c210431,7,2019-11-13 18:39:35.518000,Nijmegen,2019-11-14 22:15:03.018092
,"Ik zou graag ""iets"" met een v willen bespreken. Welke v trekt de stoute schoenen aan?",2019-11-14 22:17:15.671000,0,5dcdc45b481736001d3f3988,-3,2019-11-14 22:17:15.671000,Nijmegen,2019-11-14 22:20:02.396552
,"Reclame mash up bouwen:

HG, wast een berg. Kost een beetje",2019-11-14 11:23:32.027000,30,5dcc3ffd91388e001fdd716b,12,2019-11-13 18:40:13.947000,Nijmegen,2019-11-14 22:25:02.643544
,"Baby's kunnen al de klanken van stemgeluid horen in de baarmoeder. Hierdoor leren ze te huilen in een 'accent'. Het is dus aan te raden om Limburg te vermijden tijdens je zwangerschap.

#Feitjevandedag
#Medischfeitjevandedag",2019-11-14 09:55:49.333000,12,5dcc46a8001eb1001b59b08a,158,2019-11-13 19:08:40.959000,Nijmegen,2019-11-14 22:35:01.981587
,Wat is fileflirten toch leuk.,2019-11-14 12:22:22.303000,28,5dcc480a0e54d7001d1034d8,23,2019-11-13 19:14:34.159000,Nijmegen,2019-11-14 23:05:01.928915
,Het is mijn verjaardag en ik wil graag een cadeautje,2019-11-14 23:13:03.583000,26,5dcdc639ba1695001e45114a,2,2019-11-14 22:25:13.892000,Nijmegen,2019-11-14 23:15:02.464924
,"Bij de rijdende rechter was een zaak van mensen die een probleem hadden met hun buren. Maar, vorig jaar waren diezelfde mensen er ook vanwege problemen met de andere buren.",2019-11-14 10:57:03.482000,14,5dcc56301aa39c001c43a01d,32,2019-11-13 20:14:56.803000,Nijmegen,2019-11-15 00:15:02.702351
,"Wat zijn de leukste old school spellen voor de gamecube?

#jeugdsentiment",2019-11-14 02:52:41.450000,11,5dcc6c15e30ac1001f9bbc66,9,2019-11-13 21:48:21.915000,Nijmegen,2019-11-15 08:30:02.484160
,Wat is het laatste appje dat je hebt verstuurd?,2019-11-15 08:26:29.712000,45,5dcc6e589623060021c48a2c,10,2019-11-13 21:58:00.604000,Nijmegen,2019-11-15 08:40:02.927181
,"Sinds ik geen Facebook meer heb is het pijnlijk duidelijk geworden dat vrijwel niemand weet wanneer ik jarig ben, is vandaag gebleken.",2019-11-14 11:28:30.666000,21,5dcc740175dd1a0019f2ba29,72,2019-11-13 22:22:09.775000,Nijmegen,2019-11-15 08:45:02.728577
,Een voetballer die een tweet maakte waarbij hij zijn zwarte vriend vergeek met een racistische zwarte karikatuur. heeft een boete van 50k ontvangen. Terecht of niet?,2019-11-14 09:20:33.251000,18,5dcc803f2a18e9001a072991,10,2019-11-13 23:14:23.717000,Wijchen,2019-11-15 08:55:02.040495
,Wat is het laatste appje dat je ontvangen hebt?,2019-11-14 16:39:13.217000,25,5dcc8740ba98b5001ea6c3f9,12,2019-11-13 23:44:16.856000,Nijmegen,2019-11-15 09:20:02.655797
,Jongens wat moet ik morgen doen ik heb niks te doen,2019-11-15 07:28:20.255000,31,5dcc901e12b76d0017891917,10,2019-11-14 00:22:06.168000,Nijmegen,2019-11-15 10:25:02.481267
,"Ik vind het echt krom, democratie is toch bepalen op basis waar de meesten achter staan ipv veranderingen op basis van de hardste die schreeuwt?
Zwartepietenduscussie..... waarom wordt dat veranderd...",2019-11-15 10:38:38.981000,3,5dce6fce1a1b0e001e133f05,-4,2019-11-15 10:28:46.160000,Nijmegen,2019-11-15 10:40:02.076270
,"Dus. Hoe gaat het met jullie, lieve jodelaars? ❤",2019-11-14 10:46:37.265000,10,5dcc943e00f0ae0014539030,11,2019-11-14 00:39:42.489000,Nijmegen,2019-11-15 10:45:02.923838
,"Wat een onwijs mooie uitzending vanavond bij Pauw. Mooi om te zien dat het onderwerp parkinson uitgebreid werd besproken en niet even in 10 minuutjes in de uitzending wordt gepropt. Zeker de moeite om terug te kijken!

#Pauw",2019-11-14 08:44:02.101000,2,5dcc9169144f83001e5c9486,26,2019-11-14 00:27:37.979000,Nijmegen,2019-11-15 10:45:02.923838
,"""Polsbraces schelen 75% in pijn"".

Maar de Orthopeed vergat te melden dat ze absoluut niet sexy zijn en je handschoenen niet meer passen.",2019-11-15 11:03:15.175000,0,5dce77e33578320018b71358,0,2019-11-15 11:03:15.175000,Nijmegen,2019-11-15 11:05:02.413811
,"Tot hoeveel km moet ik trainen als ik een 10 km wedstrijd op mijn gemak uit wil lopen? Ik hoor dat de laatste km op adrenaline gelopen kunnen worden, heeft iemand tips?",2019-11-14 17:06:57.261000,14,5dcd22e99b147800174fe017,15,2019-11-14 10:48:25.610000,Nijmegen,2019-11-15 11:05:02.413811
,Ik heb een vast contract gekregen op werk. Is trakteren op werk hiervoor normaal?,2019-11-15 11:13:36.903000,6,5dce78ebaa79c8001aa9b256,0,2019-11-15 11:07:39.404000,Nijmegen,2019-11-15 11:15:02.283561
,M'n nagels breken altijd af en ik heb ze nu allemaal maar kort geknipt... Hoe houden jullie je nagels sterk?,2019-11-14 19:48:28.530000,14,5dcd310ce877de0019b870e4,9,2019-11-14 11:48:44.466000,Nijmegen,2019-11-15 12:50:02.354310
,Geef een uitgebreide beschrijving van jouw ideale perfecte partner en waarom dat zo is.,2019-11-14 16:17:30.812000,19,5dcd4b34e8000b001df6abc2,7,2019-11-14 13:40:20.781000,Nijmegen,2019-11-15 12:55:03.451730
,Ik wil even terugkomen op een jodel van een tijd geleden van mij. Is het huidige aanbod van Disney niet wat weinig? Wat vinden jullie,2019-11-14 17:13:09.784000,11,5dcd3a51844d3b0017bec1d6,13,2019-11-14 12:28:17.144000,Nijmegen,2019-11-15 12:55:03.451730
,Ik ben Spartacus,2019-11-15 12:33:28.332000,3,5dce8c75924be20016d984d7,-1,2019-11-15 12:31:01.129000,Nijmegen,2019-11-15 13:05:03.090653
,Vrouwen met een cumfetish? Het lijkt of alleen mannen daar geil van worden,2019-11-15 03:40:04.201000,19,5dcd4f714195a1001b75f6c6,10,2019-11-14 13:58:25.573000,Nijmegen,2019-11-15 13:55:03.064700
,"Wil je de resultaten van een poll zien zonder dat je stem wordt geregistreerd? Zet je WiFi uit, stem, bekijk de resultaten, en zet daarna je WiFi weer aan.

#lifehack",2019-11-14 15:14:05.841000,6,5dcd5035868627001d12cb7e,37,2019-11-14 14:01:41.283000,Nijmegen,2019-11-15 14:05:03.078176
,In welk personage van Once upon a Time herken jij jezelf het meest? En waarom?,2019-11-14 18:16:28.853000,5,5dcd58f9e24f9c001cbd7a4c,8,2019-11-14 14:39:05.044000,Malden,2019-11-15 14:25:02.497645
,Zit er een limiet aan ideal-betalingen? Of kan je bijvoorbeeld een gloednieuwe auto online ook met iDeal afrekenen?,2019-11-14 16:52:39.471000,5,5dcd59464c9e7c001bd929e0,11,2019-11-14 14:40:22.324000,Nijmegen,2019-11-15 14:30:02.511951
,Iemand een goede 'life hack' (sorry voor het woord) om je dekbed in de dekbedhoes op zijn plaats te houden? Maw: in de punten bovenaan. Vind het altijd zo kut om dat ding weer naar boven te trekken als die is weggezakt.,2019-11-14 23:54:26.783000,18,5dcd5a3b93c35c001d08295c,18,2019-11-14 14:44:27.141000,Nijmegen,2019-11-15 14:40:02.543356
,"Mijn nieuwe vriendin en mijn zus hebben dezelfde naam. Is best vervelend, elke keer als we seks hebben dan denk ik aan mijn vriendin",2019-11-14 16:23:46.013000,3,5dcd5afa1987830021889927,215,2019-11-14 14:47:38.424000,Nijmegen,2019-11-15 15:10:02.689513
,Ik heb ruzie met mijn vriendin omdat ik haar hond (voor de grap) de schuld gaf toen ik een scheet liet. Ze vindt dat ik haar hond nu gekwetst heb en dat ik gelogen heb.,2019-11-15 11:16:06.200000,24,5dcd5b0abb486c001b0d1b9b,101,2019-11-14 14:47:54.523000,Nijmegen,2019-11-15 16:30:02.847102
,"Ik ben weer helemaal verliefd op me ex terwijl ik net een vriendin heb

#koppijn",2019-11-15 16:47:57.327000,5,5dcec491f6a86d0014aaa580,-3,2019-11-15 16:30:25.563000,Wijchen,2019-11-15 16:50:03.034310
,"Excuses, nieuwe Nijmegen hier. Waar kan je tijdens een avondje stappen je jas kwijt? Hebben ze ergens (betaalde) garderobe?",2019-11-14 23:38:13.188000,26,5dcd618dac5ee5001b051ee7,9,2019-11-14 15:15:41.565000,Nijmegen,2019-11-15 17:10:02.718482
,In welke buurt in Nijmegen of Beuningen kan je goed wonen? Ben niet van hier maar op zoek naar een huisje :),2019-11-15 08:21:34.996000,20,5dcd65b6d84b22001b040333,3,2019-11-14 15:33:26.368000,Nijmegen,2019-11-15 17:15:02.867626
,"Zeg niet ""daddy, ik ben stout geweest"" om hem opgewonden te maken.
Zeg liever ""vergeef me vader want ik heb gezondigd"".",2019-11-15 15:43:42.176000,8,5dcd675eeb9c680014a5b5ad,111,2019-11-14 15:40:30.115000,Nijmegen,2019-11-15 17:45:02.240674
,"Wat is jullie wachtwoord?
Kusje Ollongren",2019-11-15 09:39:37.623000,22,5dcd7ae98e8642001d48a293,13,2019-11-14 17:03:53.646000,Nijmegen,2019-11-15 18:10:02.651361
,Zou Grapperhaus zijn sms'jes afsluiten met Gr. Gr.?,2019-11-15 13:46:06.248000,4,5dcd7a6a7b3e3a00215c758f,50,2019-11-14 17:01:46.498000,Nijmegen,2019-11-15 18:10:02.651361
,Ik had morgen in eerste instantie met een groep vrienden afgesproken. Paar dagen terug was het dat het niet zou doorgaan en toen heb ik andere plannen gemaakt. Nu vandaag werd besproken dat het toch wel weer zou doorgaan en nu zijn ze boos,2019-11-14 21:31:19.133000,11,5dcd809abb486c001b0d9bda,13,2019-11-14 17:28:10.664000,Nijmegen,2019-11-15 18:15:02.796795
,Heeft er hier iemand ervaringen met het speeddaten van flitsdate? Wat kan je verwachten van zo'n avond?,2019-11-15 07:59:38.947000,15,5dcd874b37e20c0016fcd353,10,2019-11-14 17:56:43.169000,Nijmegen,2019-11-15 18:20:03.291751
,Hoeveel karma punten hebben jullie? #durftevragen #kommaardoorrr,2019-11-15 17:59:25.314000,36,5dcd860ada62e3001798b225,2,2019-11-14 17:51:22.090000,Nijmegen,2019-11-15 18:20:03.291751
,"Ik heb vanochtend mijn vriend geappt met een vraag. Hij is al vaak online geweest, maar nog niet gereageerd. Ik vind dit vervelend. Ben ik een zeur als ik dit aankaart?",2019-11-15 16:54:47.473000,17,5dcea13a05efa0001c596a86,8,2019-11-15 13:59:38.736000,Nijmegen,2019-11-15 18:35:03.067091
,"Hebben jullie wel eens dwangmatige gedachten, en zo ja wat?",2019-11-14 22:52:28.419000,14,5dcd993b785208001d42d0d3,10,2019-11-14 19:13:15.393000,Nijmegen,2019-11-15 18:40:02.330801
,"Baby's hebben gemiddeld  10.000 smaakpapillen, volwassenen slechts 5.000. Voor een beter oordeel over de wijn is het verstandig om je baby voor te laten proeven.

#Feitjevandedag
#Medischfeitjevandedag",2019-11-14 22:40:21.726000,9,5dcd9c6907aa8c0019b98c3f,160,2019-11-14 19:26:49.156000,Nijmegen,2019-11-15 18:45:02.580587
,"Wat is de beste Netflix serie om op het moment te kijken?

#netflix",2019-11-15 03:51:14.441000,18,5dcda83e310d9b001b760c48,8,2019-11-14 20:17:18.070000,Nijmegen,2019-11-15 19:20:02.431342
,"Krijg deze openingszin zojuist naar m’n hoofd gegooid: “judging by your hair, you seem like a girl that likes to do anal” ",2019-11-15 11:43:01.678000,22,5dcdafaf64aced001e884a99,36,2019-11-14 20:49:03.217000,Nijmegen,2019-11-15 19:25:02.875712
,"Ik heb soms de behoefte om helemaal opnieuw te beginnen, dus zonder vrienden, zonder kennissen, en dat gewoon niemand mij kent, of ooit heeft gekend. Anderen soms ook ervaring mee?",2019-11-15 08:15:41.125000,21,5dcdbd333b42fa001abf7514,44,2019-11-14 21:46:43.636000,Nijmegen,2019-11-15 19:40:02.532754
,"Geef ik een keer een complimentje lijkt ze het helemaal niet te waarderen.. Hebben jullie nog tips, wat is het meest bijzondere compliment dat je hebt gekregen?",2019-11-15 12:52:04.066000,37,5dcdb5ef73ec8f0018e2fbad,11,2019-11-14 21:15:43.563000,Nijmegen,2019-11-15 19:40:02.532754
,"Op de bank met een kopje thee, een koekje, pianomuziek aan en ik ben een muts aan het haken. Ik voel me net een omaatje",2019-11-15 14:15:02.013000,19,5dcdc45159dedc0019707a3c,64,2019-11-14 22:17:05.581000,Nijmegen,2019-11-15 20:10:02.525503
,"Na jaren weinig lezen eindelijk weer eens een boek gepakt om in bed te lezen, is hij veel te zwaar om comfortabel vast te houden... Tips???

#boeklezen #lekkerinbed #vraagomtips",2019-11-15 09:07:39.561000,12,5dcdc1d0f26ef3001d64ffc3,15,2019-11-14 22:06:24.410000,Nijmegen,2019-11-15 20:10:02.525503
,"One night only viel toch tegen 

#piemelshow",2019-11-15 08:59:22.465000,10,5dcdc90f2bcdf7001db3d20b,5,2019-11-14 22:37:19.188000,Nijmegen,2019-11-15 20:30:02.505859
,De Keizer Karel is toch ook gewoon Darwinisme op zijn best? ,2019-11-15 20:41:57.857000,5,5dcefbf94acfe700194c2f76,1,2019-11-15 20:26:49.505000,Nijmegen,2019-11-15 20:45:02.668248
,"Lieve jodeldokters, ik heb tijdens het sporten enorme blaren onder de wreef van mn voeten gekregen. Het vel is los. Moet ik het vel eraf halen of laten zitten? Foto in de reacties",2019-11-15 10:09:27.073000,20,5dcdce3783ddae001c813927,12,2019-11-14 22:59:19.621000,Nijmegen,2019-11-15 20:45:02.668248
,"Het nieuwe paard van sinterklaas heet Ozosnel.

Wat een kut naam...",2019-11-15 13:16:49.800000,18,5dcdcfcdac8694001d902f6f,26,2019-11-14 23:06:05.631000,Nijmegen,2019-11-15 20:50:03.170833
,Ga ik nu slapen of nog te lang op mijn telefoon nutteloos zijn? ,2019-11-15 03:57:50.784000,12,5dcdd1fd2fa4f1001d9cd299,13,2019-11-14 23:15:25.283000,Nijmegen,2019-11-15 21:10:02.975639
,Ik heb net met een brok in m'n keel naar de kerstreclame van John Lewis gekeken. Ik ben een emotioneel wrak.,2019-11-15 10:57:33.669000,4,5dcddd40fb3525001b9b2e9c,11,2019-11-15 00:03:28.086000,Cuijk,2019-11-15 21:20:02.561846
,Mijn huisgenootje biechtte net op dat ze een tijdje geleden een gepelde mandarijn die op mijn tafel lag heeft opgegeten. Weet niet of ik dit raar of aandoenlijk moet vinden. ,2019-11-15 08:43:17.970000,6,5dcdd7e504c1d7001e937526,38,2019-11-14 23:40:37.033000,Nijmegen,2019-11-15 21:20:02.561846
,"Hoe ontstaat stof eigenlijk? De bovenkant van mijn kast ligt er vol mee, maar waar komt het vandaan?",2019-11-15 08:07:00.834000,10,5dcde0f35cfdb0001d8005c1,14,2019-11-15 00:19:15.680000,Nijmegen,2019-11-15 22:30:02.535264
,Spotify: 1983 Album,2019-11-15 08:54:03.909000,5,5dcde21963f8fc0019175c28,0,2019-11-15 00:24:09.054000,Nijmegen,2019-11-15 22:40:02.457686
,Heeft Fjeze Fur het accent van die gast met die baret bij first dates overgenomen of andersom?,2019-11-15 04:39:36.677000,1,5dcdee51f189cf001a39ca75,5,2019-11-15 01:16:17.126000,Nijmegen,2019-11-15 22:45:02.920884
,"Mijn kat heeft officieel meer volgers dan ik heb op Instagram. Ik weet niet of ik trots of verdrietig moet zijn.

#catstagram",2019-11-15 12:11:27.102000,11,5dce548b29d834001fa6dba3,35,2019-11-15 08:32:27.334000,Nijmegen,2019-11-15 23:20:03.041406
,"Ze hebben eindelijk ""uitstap perron"" veranderd in ""uitstapperron"" en ik weet niet hoe het met jullie zit, maar ik word daar gelukkig van ☺️",2019-11-15 20:32:38.993000,21,5dce5a6a8a58320018e8a756,64,2019-11-15 08:57:30.668000,Nijmegen,2019-11-16 00:20:03.118539
,"Oeps, youporn, xnxx en xvideos zijn op ☺️",2019-11-16 01:24:36.270000,1,5dcf33422bcdf7001db7ca21,-2,2019-11-16 00:22:42.534000,Nijmegen,2019-11-16 01:30:03.000108
,"Mijn mening over zwarte piet: het zal sowieso veranderen gezien de vele protesten ed, dus waarom veranderen we het niet meteen om toch nog een beetje goed voor de dag te komen?",2019-11-15 14:17:41.959000,44,5dce60dd5cb22a0020344f4b,9,2019-11-15 09:25:01.973000,Nijmegen,2019-11-16 09:40:02.683908
,"Yes! Eindelijk geen jodels meer van de HongKong-student, Radboud haalt studenten uit dat gebied terug naar Nederland. 

Zie NOS.nl",2019-11-15 17:01:49.395000,10,5dce75570f825f0022081394,13,2019-11-15 10:52:23.876000,Nijmegen,2019-11-16 10:25:03.523029
,"Gratis coachingstraject!

Ik studeer toegepaste psychologie en ik zoek voor mijn minor opdracht een coachee. Stress, je toekomst of gezonder leven? Laat mij het weten en misschien kan ik je helpen! ",2019-11-15 15:57:56.093000,43,5dce746905efa0001c58f1d3,11,2019-11-15 10:48:25.743000,Nijmegen,2019-11-16 10:25:03.523029
,Je begint met de punchline,2019-11-16 10:29:01.682000,0,5dcfc15d4c347b0019f075ae,0,2019-11-16 10:29:01.682000,Nijmegen,2019-11-16 10:30:02.905537
,Hoe maak je een grap over tijdreizen?,2019-11-16 10:28:47.662000,0,5dcfc14f526e38001e1afd19,0,2019-11-16 10:28:47.662000,Nijmegen,2019-11-16 10:30:02.905537
,Ik stel voor dat we @6 35 upvotes geven,2019-11-16 11:04:07.633000,2,5dcfc5c21b1cb3001e52d93b,-3,2019-11-16 10:47:46.693000,Nijmegen,2019-11-16 11:10:03.359844
,"Als ik lang zit, zoals in een college, zweet ik vaak bij mijn kruis. Herkent iemand dit en heeft iemand tips hiervoor?",2019-11-15 17:25:39.486000,24,5dce8e9c29ec4b0020b0f9ec,14,2019-11-15 12:40:12.740000,Nijmegen,2019-11-16 11:45:03.640421
,"Als ik bij het sporten aan het inkakken ben, zet ik meestal Step Right Up van Jamai op en dan kan ik weer net wat harder rennen. Hebben jullie ook zo’n guilty pleasure? Zo ja, welke? ",2019-11-15 16:52:59.344000,12,5dce90f6272d37001e97d547,28,2019-11-15 12:50:14.169000,Nijmegen,2019-11-16 12:25:03.574223
,"Houden jullie huisvergaderingen, en zo wat is jullie agenda?",2019-11-15 12:57:44.930000,1,5dce92283ee479001a61b14e,7,2019-11-15 12:55:20.926000,Nijmegen,2019-11-16 12:50:02.997405
,Heeft iemand nog sappige roddels? ,2019-11-15 16:56:03.689000,6,5dce92a13e55f6001e7299f3,7,2019-11-15 12:57:21.915000,Nijmegen,2019-11-16 13:05:03.895876
,"Ze hebben eindelijk een emoji voor jouw meningen!

🚮",2019-11-15 15:48:57.712000,4,5dce9d45ae72bb001c28ff19,79,2019-11-15 13:42:45.597000,Nijmegen,2019-11-16 13:30:02.937729
,"Jodel is bezaait met kortzichtige Apple gebruikers. Nja, als je Apple gebruikt, ben je automatisch kortzichtig natuurlijk.",2019-11-16 13:33:11.527000,2,5dcfec40feb3d400171b6ae3,-2,2019-11-16 13:32:00.793000,Nijmegen,2019-11-16 13:35:03.367745
,"Monica geuze en Lars veldwijk uit elkaar. Kijk, dat boeit me echt niks. Wat ik wel zorgelijk vindt is dat de hele pubersjeugd haar ziet als voorbeeld en dan wordt het straks heel normaal om een kind te verwekken bij iemand waarmee je maar",2019-11-16 13:34:59.599000,59,5dcfd33bc1af34001d522e64,-3,2019-11-16 11:45:15.463000,Nijmegen,2019-11-16 13:35:03.367745
,"Ik ga vreemd op mijn vriendin, maar de enige aanwijzing die ze heeft is dat ik soms wel online ben op whatsapp maar niet op haar reageer.
Zou ze iets weten?",2019-11-15 23:23:03.225000,9,5dcea39802304a001c3ba7fb,66,2019-11-15 14:09:44.141000,Nijmegen,2019-11-16 13:35:03.367745
,"Stoptrein vertraging. Minder dan 10 minuten. Komt hij aan. ""Nee we stoppen nu niet meer op de tussenstations vanwege de vertraging"".

Fijn

#ns",2019-11-15 22:27:34.036000,20,5dcea91c526e38001e17c61a,28,2019-11-15 14:33:16.598000,Nijmegen,2019-11-16 13:40:02.836373
,Ik ga een matrassenmerk beginnen met internetconnectie. Zo kan je via je matras spotify luisteren en vragen naar het weer buiten. Ik noem hem de I-ping,2019-11-15 15:14:21.258000,2,5dcea7f9ac8694001d9229c1,21,2019-11-15 14:28:25.875000,Nijmegen,2019-11-16 13:40:02.836373
,"Zwarte piet of roetveeg piet, kan mij het boeien. Maar waarom moeten al die demonstraties in de buurt van kinderen? Voor of tegen, geef die kinderen een leuke dag!",2019-11-15 16:03:18.303000,6,5dceaff7d7a8af002609794c,55,2019-11-15 15:02:31.503000,Malden,2019-11-16 13:45:03.399124
,Kom er net achter dat een autoverzekering per gemeente verschilt qua kosten. Kan iemand mij uitleggen waarom dit is? Ik vind het zelf namelijk nogal belachelijk,2019-11-15 21:10:11.202000,15,5dceab05dd9e710020b355f0,4,2019-11-15 14:41:25.214000,Nijmegen,2019-11-16 13:45:03.399124
,Vriendin van mij had een ons en ze vond de seks saai omdat ze maar 2 standjes hebben gedaan. Ben ik de enige die 2 standjes echt helemaal prima vindt? ,2019-11-16 13:17:02.904000,11,5dcecbb9e4a553001c99fe27,36,2019-11-15 17:00:57.807000,Nijmegen,2019-11-16 13:55:03.275634
,Waardoor voel jij je sterkste emotie? En welke emotie is dat?,2019-11-16 03:02:45.831000,7,5dcece553a9412001ce344bc,6,2019-11-15 17:12:05.203000,Nijmegen,2019-11-16 14:00:03.734161
,"Rutte over stikstof problemen: ""Het is rot, maar we moeten het probleem aanpakken.""

Maar de fucking bedrijven, vliegindustrie en Shell dan? Mogen die door met hun praktijken en de burger moet betalen?",2019-11-15 19:42:25.670000,17,5dced9db60319b0017334dcf,28,2019-11-15 18:01:15.770000,Wijchen,2019-11-16 14:25:03.110874
,"Voor de ex-drugsverslaafden hier, waaraan was je verslaafd, hoe lang en hoeveel gebruikte je en hoe ging het afkicken?",2019-11-15 20:50:32.227000,8,5dced71e4fb505001d21e90e,6,2019-11-15 17:49:34.271000,Nijmegen,2019-11-16 14:25:03.110874
,"Tegen een dik persoon ""eet wat minder"" zeggen is soms beledigend en gevoelig. Maar als een dun persoon krijg ik vaak zat opmerking over dat ik meer moet eten. Waarom is dit zo?",2019-11-16 09:40:40.210000,9,5dcedbe129d834001fa84475,39,2019-11-15 18:09:53.275000,Wijchen,2019-11-16 14:40:03.307220
,"""Automobilisten gaan demonstreren op Malieveld"" 

Dit wordt toch wel heel raar.",2019-11-15 19:36:40.822000,2,5dcedc17b4216800215b111d,32,2019-11-15 18:10:47.696000,Wijchen,2019-11-16 14:55:03.732087
,Zijn jullie tevreden over je sociale leven? ,2019-11-16 08:28:07.744000,12,5dcedcd0785208001d46331b,11,2019-11-15 18:13:52.748000,Nijmegen,2019-11-16 15:15:03.047671
,"Succes met overtypen.

https://t.co/zUUIaWdC5t",2019-11-16 14:33:51.250000,6,5dcff9608f9853001fe859be,-5,2019-11-16 14:28:00.497000,Nijmegen,2019-11-16 15:25:03.297168
,"""Als je neutraal bent in de zwarte pieten discussie dan ben je een racist.""

Waarom zeggen mensen dit. Ik wil als een volwassen persoon niet discussiëren over een KINDERFEEST. Dat is toch hartstikke normaal.",2019-11-16 13:14:02.078000,16,5dcedf362d6fe5001b5d83d5,30,2019-11-15 18:24:06.439000,Wijchen,2019-11-16 16:10:03.017572
,"Zijn jullie wel eens verliefd geworden op een ander, terwijl je in een relatie was? ",2019-11-16 10:36:22.568000,15,5dcee81d5dc47b0018eb6049,9,2019-11-15 19:02:05.794000,Nijmegen,2019-11-16 17:00:03.542358
,"Maar nu even heel serieus, downvote allemaal ff de jodeltovenaar",2019-11-16 17:02:02.406000,0,5dd01d7a2183220018880e03,0,2019-11-16 17:02:02.406000,Nijmegen,2019-11-16 17:05:03.500281
,"Niet aan je piemel zitten als je pepers hebt gesneden 

#TipVanDeDag",2019-11-15 22:36:46.472000,6,5dcef189ccc900001e443a0d,44,2019-11-15 19:42:17.975000,Malden,2019-11-16 17:10:03.266577
,"Wat een gezeur zeg, over dat je overal nog maar 100 mag rijden. Okee, op de snelweg is het kut, maar binnen de bebouwde kom win je er veel op.",2019-11-16 00:38:44.721000,7,5dceee791a1b0e001e14d505,68,2019-11-15 19:29:13.291000,Nijmegen,2019-11-16 17:10:03.266577
,"De langste bevalling duurde 75 dagen. Toen die baby er eenmaal was had die al 30k studieschuld en een burnout.

#Feitjevandedag
#Medischfeitjevandedag",2019-11-16 07:32:56.139000,4,5dcef1defb3525001b9de904,82,2019-11-15 19:43:42.265000,Nijmegen,2019-11-16 17:15:02.859718
,"Ik zie net een man de trein uitstappen en zijn partner komt op hem af rennen voor een knuffel en een zoen. Dat wil ik ook 😍😢

#alleenmetkerst",2019-11-16 10:35:09.689000,11,5dcef844f17d4b001b1650b5,58,2019-11-15 20:11:00.586000,Nijmegen,2019-11-16 17:20:03.535994
,"Via Evert Kwik kun je nu een shirt bestellen met een natte tosti afgebeeld.

Ik wist niet dat dit echt een ding was?",2019-11-16 17:34:17.798000,3,5dd021a1a733970022137b0e,-2,2019-11-16 17:19:45.593000,Nijmegen,2019-11-16 17:40:03.345328
,Zijn er vrouwen die hun ervaring over een wandvibrator willen delen? En welke hebben jullie?,2019-11-16 09:37:17.676000,29,5dcef95420c235001926c99a,11,2019-11-15 20:15:32.360000,Nijmegen,2019-11-16 18:05:03.410374
,"""9 jarig joch afgestudeerd aan de TU Delft""

Mijn gedachte: ""goddomme, hij is jonger dan dat ik over studies doe""...",2019-11-16 10:13:11.264000,32,5dcefdafec709800196d2ef7,50,2019-11-15 20:34:07.391000,Nijmegen,2019-11-16 18:15:03.780488
,ING verhoogt de tarieven van de betaalpakketten.,2019-11-16 12:50:07.610000,13,5dcf021d18e5bf001d73396f,3,2019-11-15 20:53:01.896000,Nijmegen,2019-11-16 18:25:03.332410
,ZwArTe PiET iS TRaDiTiE -> HeB oP FeEsBOeK GeStaAn,2019-11-16 18:46:18.839000,5,5dd02dfa99c0c5001bf15451,-4,2019-11-16 18:12:26.236000,Nijmegen,2019-11-16 18:50:03.850968
,"Iemand nog goede tips voor Netflix?

#netflix",2019-11-16 15:25:25.865000,18,5dcf094bf23ce4001a8c0c77,7,2019-11-15 21:23:39.821000,Nijmegen,2019-11-16 19:15:03.350361
,Kan je als informatica-student (man) een date fixen zonder tinder?,2019-11-16 15:29:27.748000,24,5dcf197e0146050016b717db,10,2019-11-15 22:32:46.201000,Nijmegen,2019-11-16 19:20:03.350306
,"Is er iemand bekend met SLA? Zou je er met mij over willen hebben? 
Ik heb behoefte aan advies..",2019-11-16 09:27:06.825000,11,5dcf1c4894584d001a8da8bd,1,2019-11-15 22:44:40.279000,Nijmegen,2019-11-16 19:40:03.498219
,"De #medischfeitjevandedag jodels zijn leuk, maar ze elke dag posten is gewoon karmaharken

#changemymind",2019-11-16 19:54:30.399000,5,5dd04304ba2171001e28bdb4,-1,2019-11-16 19:42:12.330000,Nijmegen,2019-11-16 19:55:03.460301
,Iemand die in Kiev is geweest en goede underground techno weet?,2019-11-16 00:33:06.210000,3,5dcf1cf778b749001d840954,4,2019-11-15 22:47:35.541000,Nijmegen,2019-11-16 20:40:03.948896
,"Hij komt, hij komt.

Nog één nachtje slapen. Spannend.",2019-11-16 16:16:02.892000,23,5dcf25335cb22a002036d1cd,13,2019-11-15 23:22:43.324000,Nijmegen,2019-11-16 20:45:03.635614
,De publieke omroep in Montenegro schaft liever vijf nieuwe auto's aan dan het geld te gebruiken voor deelname aan het songfestival.,2019-11-16 09:23:22.346000,8,5dcf239cdd9e710020b50174,13,2019-11-15 23:15:56.178000,Nijmegen,2019-11-16 20:45:03.635614
